AGNname,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
PG1216+069,1903,NGC4266,28,"('184.837083333', '6.64388888889')","(184.92623, 5.53828)",9.489376689437301e-11,2.4227128669330365e-34,112.59081653470068,58.09475019311125,499.8707415688731,x,1833.4,1536.0,-367.0,25.82185709,x,15.0,3.0,78.5,x,80.6,NGC4266,.SBS1$/,77.9,76.0,SB(s)a? sp     LINER,SB(s)a? sp     LINER,0.005124
PG1216+069,1903,VCC0340,28,"('184.837083333', '6.64388888889')","(184.84219, 5.91047)",1.8882312112468635e-13,5.820217183031659e-155,64.56417617056883,17.34252000143001,324.9949619918107,x,1802.6,1505.0,-398.0,25.388484,x,6.7,2.7,66.4,160.0,19.6,VCC340,.......,51.9,-99,BCD or merger  HII,BCD or merger  HII,0.00502
PG1216+069,1903,VCC0329,28,"('184.837083333', '6.64388888889')","(184.80745, 5.98591)",1.7898558711634034e-14,1.821138353790941e-240,57.0492236372708,13.252018714143139,310.8006477349683,x,1919.6,1622.0,-281.0,27.03696335,x,5.6,2.5,63.9,x,x,VCC329,.I?....,64.1,-99,I?,I?,0.00541
PG1216+069,1903,VCC0388,28,"('184.837083333', '6.64388888889')","(185.01454, 6.01075)",3.6705232354616735e-15,2.540906272252414e-165,69.14644974667412,20.13017635292846,391.25782284066463,x,2421.7,2124.0,221.0,34.10809082,x,7.4,3.2,64.5,23.0,38.6,0,x,x,x,dE6:,dE6:,0.007084
PG1216+069,1903,VCC0238,28,"('184.837083333', '6.64388888889')","(184.37794, 6.69748)",1.8571007897303026e-16,0.0,51.2928054998064,10.516273104099188,292.228329428341,x,2589.0,2291.0,388.0,36.46435368,x,4.8,3.4,44.8,15.0,81.7,0,x,x,x,"dE0,N","dE0,N",0.007643
PG1216+069,1903,VCC0344,28,"('184.837083333', '6.64388888889')","(184.84617, 5.79483)",4.834897458418254e-17,2.130909409399485e-134,80.35512867333026,27.904981634109703,489.1566014710603,x,2343.5,2046.0,143.0,33.00716023,x,9.2,9.1,11.5,95.0,84.4,0,x,x,x,cE2,cE2,0.006824
PG1216+069,1903,VCC0274,28,"('184.837083333', '6.64388888889')","(184.54597, 5.93236)",7.819652522655157e-19,1.91627041993e-313,57.750220983723516,13.608563480397187,364.71197119510884,x,1931.5,1634.0,-269.0,27.20481055,x,5.7,2.3,66.2,x,x,0,x,x,x,BCD?,BCD?,0.00545
PG1216+069,1903,SDSSJ121807.19+055549.9,28,"('184.837083333', '6.64388888889')","(184.53, 5.93055)",2.8851800208428127e-22,0.0,59.14089438200837,14.331050205759523,416.4714201318361,x,2183.5,1886.0,-17.0,30.75404531,x,5.9,2.3,66.4,112.0,88.8,0,x,x,x,x,x,0.006291
PG1216+069,1903,SDSSJ121828.33+060433.9,28,"('184.837083333', '6.64388888889')","(184.61808, 6.07608)",2.738910792085545e-22,0.0,55.63546142004417,12.548466041712032,380.2311851720929,x,2543.6,2246.0,343.0,35.82600629,x,5.4,2.0,68.3,10.0,11.0,0,x,x,x,x,x,0.007492
PG1216+069,1903,SDSSJ122048.92+055854.4,28,"('184.837083333', '6.64388888889')","(185.20388, 5.98178)",1.522823541691889e-24,0.0,52.75811898352246,11.180339887498949,389.7545131673648,x,2097.7,1800.0,-103.0,29.54484781,x,5.0,2.5,60.0,61.0,89.8,0,x,x,x,x,x,0.006003
PG1216+069,1903,SDSSJ121953.72+060156.4,28,"('184.837083333', '6.64388888889')","(184.97386, 6.03234)",1.2388329379996563e-24,0.0,48.303916703970344,9.229517863897335,357.2330111957886,x,2319.7,2022.0,119.0,32.671572,x,4.4,2.4,57.3,48.0,60.5,0,x,x,x,x,x,0.006746
PG1216+069,1903,SDSSJ121913.80+055913.0,28,"('184.837083333', '6.64388888889')","(184.8075, 5.98694)",3.585402208441961e-29,0.0,38.77514986628247,5.7243340223994625,308.6976158724701,x,1909.6,1612.0,-291.0,26.8961276,x,3.2,3.1,18.2,87.0,84.4,VCC329,.I?....,64.1,-99,x,x,0.005378
PG1216+069,1903,IC3229,28,"('184.837083333', '6.64388888889')","(185.72, 6.67987)",1.9800319335826912e-34,0.0,46.00667649591621,8.3018672598398,396.59397679686975,x,1838.2,1540.0,-363.0,25.88964703,x,4.1,2.6,50.2,20.0,67.7,IC3229,.S..4..,74.0,47.0,Sbc,Sbc,0.005137
PG1216+069,1903,VCC0223,28,"('184.837083333', '6.64388888889')","(184.29461, 6.4318)",1.2424765788357248e-38,0.0,36.228855835915674,4.938522046118656,337.1112106560532,x,2367.8,2070.0,167.0,33.34924824,x,2.9,2.3,36.9,80.0,11.5,VCC223,.......,37.4,-99,BCD?,BCD?,0.006905
PG1216+069,1903,VCC0405,28,"('184.837083333', '6.64388888889')","(185.07568, 5.99923)",1.3026445554646232e-105,0.0,26.06981975654495,2.414953415699773,404.3479790925245,x,2394.7,2097.0,194.0,33.72783918,x,1.8,1.8,0.0,x,x,0,x,x,x,dE0:,dE0:,0.006995
PG1216+069,1903,[DS96]1218+0615,28,"('184.837083333', '6.64388888889')","(185.20383, 5.98175)",-99,-99,-99,-99,381.95198301183797,x,2055.7,1758.0,-145.0,28.95329815,x,x,x,x,x,x,0,x,x,x,x,x,0.005864
