2622.3228	0.4725	0.007
2622.3462	0.3946	0.007
2622.3694	0.4333	0.007
2622.3928	0.2591	0.005
2622.416	0.2494	0.005
2622.4395	0.443	0.007
2622.4629	0.3656	0.006
2622.4861	0.2784	0.006
2622.5095	0.4332	0.007
2622.5327	0.4139	0.007
2622.5562	0.3171	0.006
2622.5793	0.3557	0.006
2622.6028	0.3557	0.006
2622.626	0.3562	0.006
2622.6494	0.4336	0.007
2622.6726	0.269	0.005
2622.696	0.3077	0.006
2622.7192	0.423	0.007
2622.7427	0.3553	0.006
2622.7661	0.3843	0.007
2622.7893	0.2683	0.005
2622.8127	0.4126	0.007
2622.8359	0.3353	0.006
2622.8594	0.3546	0.006
2622.8826	0.4318	0.007
2622.906	0.4208	0.007
2622.9292	0.2474	0.005
2622.9526	0.363	0.006
2622.9758	0.3147	0.006
2622.9993	0.3045	0.006
2623.0225	0.4391	0.007
2623.0459	0.2948	0.006
2623.0693	0.4391	0.007
2623.0925	0.1894	0.005
2623.116	0.3338	0.006
2623.1392	0.3819	0.007
2623.1626	0.4012	0.007
2623.1858	0.3731	0.006
2623.2092	0.3249	0.006
2623.2324	0.2766	0.006
2623.2559	0.4309	0.007
2623.2791	0.257	0.005
2623.3025	0.4111	0.007
2623.3257	0.3918	0.007
2623.3491	0.3725	0.006
2623.3726	0.3256	0.006
2623.3958	0.3159	0.006
2623.4192	0.2869	0.006
2623.4424	0.5283	0.008
2623.4658	0.3154	0.006
2623.489	0.3925	0.007
2623.5125	0.296	0.006
2623.5356	0.4021	0.007
2623.5591	0.2578	0.005
2623.5825	0.306	0.006
2623.6057	0.3156	0.006
2623.6292	0.4024	0.007
2623.6523	0.3174	0.006
2623.6758	0.4625	0.007
2623.699	0.4044	0.007
2623.7224	0.2979	0.006
2623.7456	0.4419	0.007
2623.769	0.2969	0.006
2623.7922	0.2969	0.006
2623.8157	0.3065	0.006
2623.8391	0.3269	0.006
2623.8623	0.5205	0.008
2623.8857	0.4236	0.007
2623.9089	0.2784	0.006
2623.9324	0.3452	0.006
2623.9556	0.2486	0.005
2623.979	0.2775	0.006
2624.0022	0.2775	0.006
2624.0256	0.2391	0.005
2624.0488	0.4033	0.007
2624.0723	0.3163	0.006
2624.0957	0.297	0.006
2624.1189	0.3363	0.006
2624.1423	0.2589	0.005
2624.1655	0.3943	0.007
2624.189	0.3652	0.006
2624.2122	0.3466	0.006
2624.2356	0.4628	0.007
2624.2588	0.3562	0.006
2624.2822	0.2884	0.006
2624.3057	0.2407	0.005
2624.3289	0.2503	0.005
2624.3523	0.3279	0.006
2624.3755	0.3666	0.006
2624.3989	0.2802	0.006
2624.4221	0	0
2624.4456	0	0
2624.4688	0	0
